player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
1628401,Derrick White,2024,1.44,0.546,-0.06,0.606,-1.161,0.1,-1.261,2.055,0.012,2.043,0.366,0.014,0.337,0.767,-0.215,-0.215,2.573,2.358,-0.038,0.801,0.213,0.588,0.801,0.213,0.588,2.328,0.136,1.156,0.655,0.034,0.621,-0.005,0.13,-0.135,0.506,-0.002,0.508,0.115,0.223,-0.103,0.235,0.223,0.223,1.506,1.729,0.066,0.228,-0.101,0.329,0.228,-0.101,0.329,1.796,0.65,2.594,1.201,-0.026,1.227,-1.168,0.229,-1.397,2.561,0.01,2.551,0.482,0.237,0.234,1.002,0.008,0.008,4.087,0.028,1.029,0.112,0.917,1.029,0.112,0.917,4.124,0.786,2.32,1.795,4.115,12243,6113,6130
203994,Jusuf Nurkic,2024,2.011,0.694,-0.044,0.738,0.238,-0.234,0.472,1.079,-0.004,1.083,-0.479,-0.253,-0.161,-0.107,0.846,0.846,1.425,2.271,-0.149,-0.116,-0.254,0.138,-0.116,-0.254,0.138,4.57,0.778,1.321,0.54,0.007,0.533,0.332,0.18,0.152,0.449,0.003,0.446,0.101,0.283,-0.187,-0.548,1.064,1.064,0.874,1.938,-0.01,-0.491,-0.205,-0.286,-0.491,-0.205,-0.286,0.616,0.236,3.331,1.233,-0.037,1.27,0.57,-0.054,0.624,1.528,-0.001,1.529,-0.378,0.03,-0.348,-0.656,1.91,1.91,4.209,-0.158,-0.606,-0.459,-0.147,-0.606,-0.459,-0.147,5.186,1.014,2.122,1.928,4.051,8876,4441,4435
1629029,Luka Doncic,2024,2.039,1.242,-0.173,1.415,0.039,0.23,-0.191,0.758,0.018,0.74,0.144,0.483,-0.358,0.208,-0.252,-0.252,2.391,2.139,0.194,0.207,-0.187,0.394,0.207,-0.187,0.394,-3.284,0.232,0.43,-0.007,0.003,-0.01,0.393,0.002,0.391,0.044,-0.002,0.046,0.308,0.338,-0.06,0.199,0.58,0.58,0.937,1.517,0.165,0.219,0.168,0.051,0.219,0.168,0.051,0.319,0.024,2.467,1.235,-0.17,1.405,0.431,0.231,0.2,0.801,0.015,0.786,0.452,0.821,-0.418,0.407,0.328,0.328,3.656,0.358,0.427,-0.019,0.446,0.427,-0.019,0.446,-2.965,0.256,2.333,1.682,4.014,14240,7136,7104
1628369,Jayson Tatum,2024,1.32,1.237,-0.034,1.271,0.543,0.385,0.158,-0.46,0.015,-0.475,0.432,0.005,0.434,0.74,0.195,0.195,2.492,2.687,0.04,0.709,0.461,0.248,0.709,0.461,0.248,0.401,0.309,0.927,0.103,-0.026,0.129,0.296,0.027,0.269,0.528,-0.002,0.53,0.397,0.331,0.078,-0.296,-0.013,-0.013,1.028,1.015,0.004,-0.288,-0.112,-0.176,-0.288,-0.112,-0.176,1.191,0.004,2.248,1.341,-0.06,1.401,0.838,0.412,0.426,0.069,0.013,0.056,0.83,0.336,0.512,0.445,0.181,0.181,3.702,0.045,0.421,0.349,0.072,0.421,0.349,0.072,1.592,0.313,2.727,1.019,3.747,13495,6759,6736
203957,Dante Exum,2024,2.675,0.658,0.142,0.516,0.346,0.159,0.187,1.671,-0.0,1.671,-0.168,-0.1,-0.075,0.867,-0.223,-0.223,3.374,3.151,0.013,0.876,0.46,0.416,0.876,0.46,0.416,1.935,0.717,0.103,0.481,-0.008,0.489,-0.002,0.03,-0.032,-0.376,0.003,-0.379,0.165,0.084,0.093,-0.019,0.234,0.234,0.249,0.483,0.083,-0.047,-0.248,0.201,-0.047,-0.248,0.201,0.651,0.077,2.778,1.139,0.135,1.004,0.344,0.189,0.155,1.295,0.003,1.292,-0.003,-0.016,0.018,0.848,0.011,0.011,3.634,0.097,0.828,0.211,0.617,0.828,0.211,0.617,2.585,0.794,3.164,0.566,3.731,4991,2488,2503
1630573,Sam Hauser,2024,-0.364,-0.538,-0.293,-0.245,0.058,0.166,-0.108,0.116,0.026,0.09,-0.009,0.083,-0.103,0.669,1.288,1.288,0.296,1.584,0.303,0.637,0.291,0.346,0.637,0.291,0.346,0.634,-1.207,2.169,0.883,0.022,0.861,-0.023,0.174,-0.197,1.309,0.004,1.305,0.221,0.125,0.08,-0.575,0.018,0.018,1.815,1.833,-0.073,-0.565,-0.264,-0.301,-0.565,-0.264,-0.301,1.563,-0.047,1.804,0.344,-0.271,0.615,0.035,0.34,-0.305,1.425,0.03,1.395,0.212,0.208,-0.022,0.094,1.306,1.306,3.417,0.23,0.072,0.027,0.045,0.072,0.027,0.045,2.197,-1.254,1.887,1.76,3.647,7936,3979,3957
1641726,Dereck Lively II,2024,2.18,0.631,0.015,0.616,-0.032,-0.176,0.144,1.581,-0.006,1.587,-0.481,0.033,-0.52,0.557,1.005,1.005,2.256,3.261,0.091,0.54,0.107,0.433,0.54,0.107,0.433,2.446,0.869,-0.213,0.59,0.055,0.535,0.114,0.042,0.072,-0.917,-0.004,-0.913,-0.012,0.183,-0.199,-0.177,0.65,0.65,-0.402,0.248,0.027,-0.194,0.067,-0.261,-0.194,0.067,-0.261,-1.301,0.162,1.967,1.221,0.07,1.151,0.082,-0.134,0.216,0.664,-0.01,0.674,-0.493,0.216,-0.719,0.38,1.654,1.654,3.509,0.117,0.345,0.173,0.172,0.345,0.173,0.172,1.146,1.031,3.352,0.275,3.626,7091,3543,3548
203507,Giannis Antetokounmpo,2024,2.332,2.705,0.459,2.246,-0.196,0.791,-0.987,-0.177,0.004,-0.181,-0.1,0.885,-0.945,0.203,0.754,0.754,2.435,3.189,0.235,0.185,0.457,-0.272,0.185,0.457,-0.272,2.821,1.559,-0.063,0.942,0.027,0.915,-0.633,-0.006,-0.627,-0.372,-0.007,-0.365,0.009,0.074,-0.075,-0.444,0.623,0.623,-0.498,0.125,0.047,-0.43,-0.052,-0.378,-0.43,-0.052,-0.378,1.138,0.575,2.268,3.647,0.486,3.161,-0.829,0.785,-1.614,-0.55,-0.003,-0.547,-0.091,0.959,-1.019,-0.241,1.377,1.377,3.314,0.283,-0.245,0.405,-0.65,-0.245,0.405,-0.65,3.959,2.134,3.424,0.172,3.597,10607,5311,5296
2544,LeBron James,2024,3.51,2.995,0.507,2.488,-0.176,0.359,-0.535,0.691,-0.006,0.697,0.116,0.14,0.005,-0.385,-0.729,-0.729,3.241,2.512,0.124,-0.397,-0.842,0.445,-0.397,-0.842,0.445,2.594,2.163,0.857,0.076,0.021,0.055,0.342,-0.016,0.358,0.439,-0.009,0.448,0.491,0.499,-0.037,0.009,-0.434,-0.434,1.357,0.923,0.007,0.006,0.082,-0.076,0.006,0.082,-0.076,-0.272,0.117,4.367,3.072,0.528,2.544,0.166,0.343,-0.177,1.129,-0.016,1.145,0.607,0.639,-0.033,-0.375,-1.163,-1.163,3.435,0.131,-0.391,-0.76,0.369,-0.391,-0.76,0.369,2.322,2.28,2.636,0.93,3.566,11131,5563,5568
1630200,Tre Jones,2024,1.827,0.641,0.172,0.469,1.356,0.242,1.114,-0.17,0.005,-0.175,-0.059,-0.146,0.083,0.141,-0.115,-0.115,1.909,1.794,0.124,0.191,-0.067,0.258,0.191,-0.067,0.258,3.262,0.825,1.255,0.17,0.039,0.131,0.753,0.143,0.61,0.332,0.002,0.33,0.282,0.169,0.116,0.017,-0.027,-0.027,1.554,1.527,0.099,-0.008,-0.075,0.067,-0.008,-0.075,0.067,1.129,0.078,3.08,0.811,0.211,0.6,2.107,0.384,1.723,0.162,0.007,0.155,0.223,0.023,0.199,0.158,-0.142,-0.142,3.321,0.223,0.183,-0.142,0.325,0.183,-0.142,0.325,4.392,0.903,1.918,1.626,3.544,8871,4437,4434
203081,Damian Lillard,2024,1.359,-0.117,-0.015,-0.102,0.395,0.484,-0.089,1.081,0.015,1.066,1.104,0.609,0.529,0.113,-0.795,-0.795,2.576,1.781,0.048,0.156,0.046,0.11,0.156,0.046,0.11,-2.091,-0.976,1.678,-0.181,-0.001,-0.18,0.492,0.148,0.344,1.367,0.008,1.359,0.176,0.163,0.015,-0.529,0.137,0.137,1.325,1.462,0.12,-0.547,-0.379,-0.168,-0.547,-0.379,-0.168,0.589,-0.447,3.04,-0.297,-0.016,-0.281,0.888,0.632,0.256,2.449,0.024,2.425,1.28,0.773,0.544,-0.416,-0.658,-0.658,3.243,0.167,-0.391,-0.333,-0.058,-0.391,-0.333,-0.058,-1.501,-1.424,1.829,1.582,3.41,11325,5669,5656
1627832,Fred VanVleet,2024,1.226,-0.315,-0.152,-0.163,0.399,0.134,0.265,1.142,0.013,1.129,0.123,0.176,-0.062,0.624,-0.466,-0.466,1.973,1.507,-0.008,0.665,0.342,0.323,0.665,0.342,0.323,0.384,-0.389,0.996,0.488,0.08,0.408,-0.476,-0.014,-0.462,0.984,-0.001,0.985,-0.102,-0.31,0.181,0.321,0.579,0.579,1.215,1.794,0.091,0.297,-0.018,0.315,0.297,-0.018,0.315,3.041,0.549,2.222,0.173,-0.072,0.245,-0.077,0.12,-0.197,2.126,0.012,2.114,0.021,-0.134,0.12,0.945,0.113,0.113,3.301,0.083,0.962,0.324,0.638,0.962,0.324,0.638,3.424,0.161,1.499,1.885,3.384,10866,5442,5424
1630162,Anthony Edwards,2024,1.728,0.617,-0.032,0.649,0.411,0.052,0.359,0.7,-0.0,0.7,0.392,0.209,0.198,0.116,-0.264,-0.264,2.236,1.972,-0.206,0.052,0.191,-0.139,0.052,0.191,-0.139,-1.764,-0.266,1.084,0.54,0.009,0.531,-0.259,0.046,-0.305,0.803,0.003,0.8,-0.296,-0.226,-0.086,0.103,0.534,0.534,0.891,1.425,0.144,0.031,-0.08,0.111,0.031,-0.08,0.111,1.704,0.429,2.812,1.157,-0.023,1.18,0.152,0.098,0.054,1.503,0.003,1.5,0.096,-0.017,0.111,0.219,0.269,0.269,3.397,-0.062,0.082,0.111,-0.029,0.082,0.111,-0.029,-0.06,0.162,1.766,1.569,3.335,13552,6777,6775
1630178,Tyrese Maxey,2024,1.617,0.532,0.037,0.495,0.457,0.057,0.4,0.628,0.001,0.627,0.759,0.144,0.671,1.435,-0.313,-0.313,3.811,3.498,-0.098,1.403,0.795,0.608,1.403,0.795,0.608,0.577,0.067,0.81,0.252,-0.176,0.428,0.178,-0.064,0.242,0.38,0.005,0.375,-0.178,-0.204,0.021,-0.101,-0.539,-0.539,0.531,-0.008,-0.065,-0.087,-0.248,0.161,-0.087,-0.248,0.161,0.24,-0.323,2.428,0.785,-0.138,0.923,0.635,-0.007,0.642,1.008,0.006,1.002,0.581,-0.06,0.692,1.334,-0.853,-0.853,3.49,-0.163,1.316,0.547,0.769,1.316,0.547,0.769,0.817,-0.255,3.4,-0.073,3.327,11507,5775,5732
202710,Jimmy Butler,2024,1.526,0.274,-0.073,0.347,0.019,0.02,-0.001,1.233,-0.001,1.234,0.954,0.705,0.263,0.638,-0.634,-0.634,3.118,2.484,-0.055,0.652,-0.073,0.725,0.652,-0.073,0.725,0.427,-0.206,1.021,-0.038,0.063,-0.101,0.273,-0.088,0.361,0.786,-0.008,0.794,-0.078,-0.276,0.174,0.151,-0.21,-0.21,1.094,0.884,0.005,0.14,0.024,0.116,0.14,0.024,0.116,0.927,0.013,2.548,0.236,-0.01,0.246,0.293,-0.068,0.361,2.019,-0.009,2.028,0.876,0.429,0.437,0.79,-0.844,-0.844,3.368,-0.05,0.791,-0.05,0.841,0.791,-0.05,0.841,1.354,-0.192,2.429,0.889,3.318,8064,4034,4030
1630169,Tyrese Haliburton,2024,2.57,1.14,-0.08,1.22,0.929,0.444,0.485,0.501,0.022,0.479,0.055,-0.046,0.075,0.862,0.022,0.022,3.487,3.509,-0.057,0.925,-0.017,0.942,0.925,-0.017,0.942,2.026,0.61,0.908,-0.526,-0.256,-0.27,0.164,-0.024,0.188,1.27,0.011,1.259,-0.159,-0.224,0.046,-0.434,-0.586,-0.586,0.315,-0.271,0.132,-0.485,-0.019,-0.466,-0.485,-0.019,-0.466,2.397,-0.45,3.478,0.614,-0.336,0.95,1.092,0.419,0.673,1.772,0.034,1.738,-0.104,-0.27,0.121,0.429,-0.565,-0.565,3.238,0.075,0.44,-0.036,0.476,0.44,-0.036,0.476,4.424,0.16,3.452,-0.139,3.313,11403,5715,5688
1628371,Jonathan Isaac,2024,-0.373,0.261,0.052,0.209,-0.07,0.069,-0.139,-0.564,-0.002,-0.562,-0.075,-0.041,-0.066,0.07,0.822,0.822,-0.378,0.444,0.368,0.061,0.112,-0.051,0.061,0.112,-0.051,-0.638,0.219,1.121,0.865,0.087,0.778,0.395,0.044,0.351,-0.139,-0.002,-0.137,-0.162,-0.153,-0.006,0.75,0.588,0.588,1.709,2.297,-0.022,0.706,0.464,0.242,0.706,0.464,0.242,1.722,0.701,0.747,1.126,0.139,0.987,0.325,0.113,0.212,-0.704,-0.004,-0.7,-0.237,-0.193,-0.072,0.821,1.41,1.41,2.741,0.346,0.767,0.576,0.191,0.767,0.576,0.191,1.084,0.919,0.812,2.275,3.087,4157,2071,2086
1630532,Franz Wagner,2024,-0.418,1.659,0.509,1.15,0.393,0.357,0.036,-2.47,-0.016,-2.454,0.65,0.498,0.171,0.126,0.249,0.249,0.358,0.607,-0.105,0.189,0.178,0.011,0.189,0.178,0.011,-2.521,1.095,1.044,0.76,0.023,0.737,0.052,0.093,-0.041,0.232,-0.001,0.233,-0.001,0.226,-0.214,0.754,0.769,0.769,1.797,2.566,-0.0,0.744,0.162,0.582,0.744,0.162,0.582,2.751,0.447,0.626,2.419,0.532,1.887,0.445,0.45,-0.005,-2.238,-0.017,-2.221,0.648,0.724,-0.043,0.88,1.018,1.018,3.173,-0.105,0.933,0.34,0.593,0.933,0.34,0.593,0.23,1.542,0.502,2.566,3.068,10381,5190,5191
203915,Spencer Dinwiddie,2024,1.52,-1.055,-0.182,-0.873,0.523,0.192,0.331,2.052,0.015,2.037,0.599,0.592,0.01,0.775,0.376,0.376,2.894,3.27,0.075,0.853,0.422,0.431,0.853,0.422,0.431,0.349,-0.82,0.146,0.571,0.03,0.541,-0.336,0.181,-0.517,-0.089,0.004,-0.093,0.092,0.238,-0.132,-0.932,0.364,0.364,-0.694,-0.33,0.034,-0.902,-0.551,-0.351,-0.902,-0.551,-0.351,0.005,0.152,1.666,-0.484,-0.152,-0.332,0.185,0.372,-0.187,1.965,0.02,1.945,0.69,0.831,-0.121,-0.157,0.741,0.741,2.94,0.109,-0.049,-0.129,0.08,-0.049,-0.129,0.08,0.353,-0.668,3.345,-0.296,3.049,9050,4520,4530
1628374,Lauri Markkanen,2024,1.303,-0.087,0.051,-0.138,-0.06,0.283,-0.343,1.45,0.008,1.442,0.312,0.149,0.152,-0.492,1.656,1.656,1.123,2.779,0.042,-0.489,-0.191,-0.298,-0.489,-0.191,-0.298,3.525,0.5,0.08,-0.025,0.065,-0.09,0.328,0.091,0.237,-0.223,-0.001,-0.222,0.196,0.272,-0.065,-0.221,0.159,0.159,0.055,0.214,-0.102,-0.202,-0.141,-0.061,-0.202,-0.141,-0.061,-1.02,0.051,1.382,-0.112,0.116,-0.228,0.268,0.374,-0.106,1.226,0.006,1.22,0.508,0.421,0.087,-0.713,1.815,1.815,2.993,-0.06,-0.692,-0.332,-0.36,-0.692,-0.332,-0.36,2.505,0.55,2.821,0.112,2.933,7537,3766,3771
1626168,Trey Lyles,2024,1.789,-0.136,-0.139,0.003,0.302,0.061,0.241,1.623,0.01,1.613,-0.077,0.166,-0.218,0.029,0.605,0.605,1.741,2.346,0.047,-0.047,-0.008,-0.039,-0.047,-0.008,-0.039,1.738,-0.369,0.855,0.061,0.048,0.013,0.576,0.047,0.529,0.218,-0.0,0.218,-0.116,-0.05,-0.039,-0.277,0.124,0.124,0.462,0.586,-0.06,-0.287,-0.125,-0.162,-0.287,-0.125,-0.162,0.619,0.258,2.644,-0.075,-0.091,0.016,0.878,0.108,0.77,1.841,0.01,1.831,-0.192,0.117,-0.257,-0.248,0.729,0.729,2.932,-0.012,-0.332,-0.132,-0.2,-0.332,-0.132,-0.2,2.357,-0.111,2.393,0.526,2.92,4672,2339,2333
