player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
1626164,Devin Booker,2023,3.979,0.932,-0.194,1.126,0.941,-0.227,1.168,2.106,0.003,2.103,0.651,0.394,0.285,0.528,0.262,0.262,5.158,5.42,-0.331,0.472,0.192,0.28,0.472,0.192,0.28,0.428,0.011,0.374,0.299,0.06,0.239,0.07,0.1,-0.03,0.005,-0.003,0.008,-0.051,-0.062,0.013,-0.094,-1.183,-1.183,0.229,-0.954,0.247,-0.107,-0.154,0.047,-0.107,-0.154,0.047,1.022,0.433,4.353,1.231,-0.134,1.365,1.011,-0.127,1.138,2.111,-0.0,2.111,0.6,0.333,0.298,0.434,-0.921,-0.921,4.466,-0.084,0.364,0.037,0.327,0.364,0.037,0.327,1.45,0.443,5.089,-0.707,4.382,20339,10185,10154
2544,LeBron James,2023,3.86,2.563,0.395,2.168,0.339,0.586,-0.247,0.958,0.006,0.952,-0.105,-0.237,0.12,0.086,-0.003,-0.003,3.841,3.838,-0.151,0.093,-0.762,0.855,0.093,-0.762,0.855,3.933,1.806,0.342,0.344,0.005,0.339,0.199,0.006,0.193,-0.201,0.001,-0.202,0.106,0.221,-0.101,-0.257,0.534,0.534,0.191,0.725,-0.078,-0.235,-0.019,-0.216,-0.235,-0.019,-0.216,-0.333,0.186,4.201,2.907,0.4,2.507,0.538,0.592,-0.054,0.756,0.006,0.75,0.001,-0.016,0.019,-0.171,0.532,0.532,4.563,-0.229,-0.141,-0.78,0.639,-0.141,-0.78,0.639,3.599,1.992,3.687,0.647,4.334,19191,9583,9608
1630217,Desmond Bane,2023,1.717,-0.059,-0.016,-0.043,-0.483,0.07,-0.553,2.259,0.002,2.257,0.103,-0.365,0.45,0.398,0.551,0.551,2.218,2.769,-0.002,0.385,0.219,0.166,0.385,0.219,0.166,2.539,-0.351,1.175,0.392,0.046,0.346,0.281,0.126,0.155,0.502,-0.0,0.502,0.136,0.362,-0.226,0.286,-0.195,-0.195,1.597,1.402,-0.036,0.285,0.304,-0.019,0.285,0.304,-0.019,-0.017,0.017,2.892,0.333,0.03,0.303,-0.202,0.196,-0.398,2.761,0.002,2.759,0.238,-0.002,0.224,0.684,0.357,0.357,4.171,-0.038,0.671,0.523,0.148,0.671,0.523,0.148,2.522,-0.334,2.767,1.366,4.133,19611,9827,9784
202681,Kyrie Irving,2023,3.926,0.59,-0.22,0.81,0.659,-0.178,0.837,2.677,-0.004,2.681,-0.09,-0.311,0.198,0.96,-0.32,-0.32,4.796,4.476,-0.055,1.061,0.327,0.734,1.061,0.327,0.734,0.265,-0.394,0.366,0.572,-0.006,0.578,-0.208,0.051,-0.259,0.002,0.002,-0.0,-0.29,-0.359,0.042,-0.224,-0.158,-0.158,-0.148,-0.306,-0.136,-0.216,-0.08,-0.136,-0.216,-0.08,-0.136,1.168,0.472,4.293,1.162,-0.226,1.388,0.453,-0.126,0.579,2.678,-0.002,2.68,-0.38,-0.67,0.24,0.736,-0.479,-0.479,4.17,-0.19,0.845,0.247,0.598,0.845,0.247,0.598,1.433,0.077,4.421,-0.442,3.98,14110,7075,7035
1630193,Immanuel Quickley,2023,-1.365,-0.6,-0.09,-0.51,0.428,-0.069,0.497,-1.193,0.003,-1.196,0.494,0.573,-0.112,0.668,0.837,0.837,-0.203,0.634,0.028,0.623,0.886,-0.263,0.623,0.886,-0.263,-3.419,-0.728,3.536,0.968,0.186,0.782,0.804,0.061,0.743,1.764,-0.002,1.766,-0.219,-0.149,-0.044,-0.008,-0.152,-0.152,3.309,3.157,0.055,-0.012,0.398,-0.41,-0.012,0.398,-0.41,3.013,0.877,2.169,0.367,0.095,0.272,1.232,-0.008,1.24,0.57,0.001,0.569,0.276,0.423,-0.156,0.66,0.685,0.685,3.791,0.083,0.612,1.284,-0.672,0.612,1.284,-0.672,-0.406,0.149,0.662,3.212,3.874,16853,8427,8426
203500,Steven Adams,2023,0.141,-0.234,-0.043,-0.191,-1.047,-0.712,-0.335,1.422,-0.007,1.429,-0.843,-0.204,-0.634,0.375,3.79,3.79,-0.327,3.463,-0.09,0.444,-0.118,0.562,0.444,-0.118,0.562,-0.745,-0.232,0.163,0.237,0.03,0.207,0.836,0.217,0.619,-0.91,-0.002,-0.908,0.63,0.636,-0.017,-0.806,0.618,0.618,-0.013,0.605,-0.172,-0.824,-0.007,-0.817,-0.824,-0.007,-0.817,-1.668,-0.119,0.305,0.003,-0.013,0.016,-0.21,-0.494,0.284,0.512,-0.009,0.521,-0.214,0.432,-0.651,-0.431,4.408,4.408,4.068,-0.262,-0.38,-0.125,-0.255,-0.38,-0.125,-0.255,-2.413,-0.351,3.373,0.433,3.806,13275,6655,6620
202331,Paul George,2023,2.744,0.604,-0.072,0.676,1.072,0.246,0.826,1.068,0.003,1.065,0.446,-0.105,0.542,-0.536,-1.381,-1.381,2.654,1.273,0.157,-0.49,-0.734,0.244,-0.49,-0.734,0.244,-0.891,-0.341,1.098,0.583,0.113,0.47,0.755,0.041,0.714,-0.24,0.001,-0.241,0.057,0.102,-0.067,0.977,0.12,0.12,2.132,2.252,0.097,1.015,0.188,0.827,1.015,0.188,0.827,1.193,0.473,3.84,1.187,0.041,1.146,1.826,0.287,1.539,0.827,0.004,0.823,0.503,-0.003,0.475,0.441,-1.261,-1.261,3.525,0.253,0.524,-0.546,1.07,0.524,-0.546,1.07,0.302,0.132,1.43,2.349,3.778,12394,6196,6198
203081,Damian Lillard,2023,3.281,1.046,0.191,0.855,1.97,0.826,1.144,0.265,-0.001,0.266,1.513,0.747,0.817,0.732,-0.753,-0.753,5.526,4.773,0.083,0.715,-0.35,1.065,0.715,-0.35,1.065,1.26,0.367,-1.143,-0.911,-0.126,-0.785,0.047,-0.022,0.069,-0.279,0.001,-0.28,0.08,-0.061,0.128,-0.38,0.296,0.296,-1.443,-1.147,0.022,-0.381,-0.271,-0.11,-0.381,-0.271,-0.11,-0.569,-0.587,2.139,0.135,0.065,0.07,2.017,0.804,1.213,-0.013,0.001,-0.014,1.593,0.686,0.945,0.352,-0.457,-0.457,3.626,0.105,0.335,-0.621,0.956,0.335,-0.621,0.956,0.691,-0.22,4.856,-1.125,3.731,13044,6534,6510
1628969,Mikal Bridges,2023,1.238,0.064,-0.274,0.338,0.145,-0.473,0.618,1.029,-0.008,1.037,0.52,0.273,0.257,0.918,-0.114,-0.114,2.676,2.562,-0.091,0.966,0.267,0.699,0.966,0.267,0.699,2.204,-0.068,0.957,-0.167,0.013,-0.18,0.394,0.151,0.243,0.73,0.002,0.728,0.072,0.091,-0.009,0.204,-0.176,-0.176,1.233,1.057,0.166,0.191,0.266,-0.075,0.191,0.266,-0.075,1.44,0.136,2.197,-0.102,-0.261,0.159,0.54,-0.321,0.861,1.759,-0.006,1.765,0.592,0.365,0.248,1.122,-0.29,-0.29,3.619,0.075,1.157,0.533,0.624,1.157,0.533,0.624,3.645,0.068,2.471,1.223,3.694,26083,13039,13044
1628379,Luke Kennard,2023,2.87,-0.633,-0.141,-0.492,0.917,0.004,0.913,2.586,0.001,2.585,-0.222,-0.386,0.177,0.455,-0.828,-0.828,3.103,2.275,0.078,0.456,0.407,0.049,0.456,0.407,0.049,1.475,-0.898,1.771,0.319,-0.069,0.388,0.407,0.093,0.314,1.045,0.003,1.042,0.028,-0.047,0.044,-0.375,-0.313,-0.313,1.424,1.111,0.066,-0.422,-0.149,-0.273,-0.422,-0.149,-0.273,1.846,-0.155,4.643,-0.314,-0.21,-0.104,1.325,0.098,1.227,3.632,0.005,3.627,-0.194,-0.433,0.221,0.081,-1.141,-1.141,3.386,0.145,0.034,0.259,-0.225,0.034,0.259,-0.225,3.321,-1.053,2.353,1.177,3.531,13392,6724,6668
1628991,Jaren Jackson Jr.,2023,-1.361,-0.744,-0.012,-0.732,-0.111,0.014,-0.125,-0.506,0.003,-0.509,0.411,0.252,0.124,0.927,1.094,1.094,-0.023,1.071,0.066,0.941,0.838,0.103,0.941,0.838,0.103,0.148,-0.229,2.352,1.535,0.086,1.449,0.389,-0.125,0.514,0.428,-0.003,0.431,-0.152,-0.075,-0.084,-0.056,0.282,0.282,2.144,2.426,-0.167,-0.002,0.303,-0.305,-0.002,0.303,-0.305,0.219,0.609,0.991,0.791,0.074,0.717,0.278,-0.111,0.389,-0.078,0.0,-0.078,0.259,0.177,0.039,0.871,1.375,1.375,3.497,-0.101,0.94,1.142,-0.202,0.94,1.142,-0.202,0.367,0.38,1.137,2.259,3.396,18482,9256,9226
203488,Mike Muscala,2023,2.068,1.106,-0.065,1.171,-0.407,0.332,-0.739,1.369,-0.001,1.37,0.369,0.211,0.136,0.26,-0.265,-0.265,2.697,2.432,0.164,0.254,0.38,-0.126,0.254,0.38,-0.126,2.697,-0.064,0.988,0.966,0.041,0.925,0.279,0.016,0.263,-0.257,0.001,-0.258,-0.127,-0.13,0.016,0.003,-0.119,-0.119,0.864,0.745,-0.068,0.018,-0.323,0.341,0.018,-0.323,0.341,0.013,0.307,3.057,2.073,-0.023,2.096,-0.128,0.348,-0.476,1.112,-0.0,1.112,0.242,0.081,0.152,0.264,-0.384,-0.384,3.177,0.097,0.272,0.057,0.215,0.272,0.057,0.215,2.71,0.243,2.596,0.677,3.274,6426,3232,3194
202692,Alec Burks,2023,1.23,-0.761,-0.2,-0.561,-0.171,0.067,-0.238,2.162,0.004,2.158,0.924,0.683,0.256,0.924,-0.254,-0.254,3.078,2.824,-0.099,0.863,0.565,0.298,0.863,0.565,0.298,0.088,-0.392,0.583,-0.106,-0.072,-0.034,-0.193,-0.095,-0.098,0.882,-0.003,0.885,-0.39,-0.237,-0.172,0.308,-0.001,-0.001,0.501,0.5,-0.008,0.302,0.366,-0.064,0.302,0.366,-0.064,1.978,-0.31,1.813,-0.867,-0.272,-0.595,-0.364,-0.028,-0.336,3.044,0.001,3.043,0.534,0.445,0.084,1.233,-0.255,-0.255,3.324,-0.107,1.165,0.931,0.234,1.165,0.931,0.234,2.065,-0.702,2.725,0.492,3.217,13600,6796,6804
1628973,Jalen Brunson,2023,2.23,0.504,-0.279,0.783,0.973,-0.554,1.527,0.753,0.004,0.749,0.571,0.182,0.36,1.308,-0.39,-0.39,4.109,3.719,0.106,1.302,0.67,0.632,1.302,0.67,0.632,-0.174,-0.355,-0.44,-0.046,0.039,-0.085,-0.4,0.021,-0.421,0.006,0.003,0.003,0.073,-0.025,0.095,0.079,-0.317,-0.317,-0.288,-0.605,-0.047,0.108,0.033,0.075,0.108,0.033,0.075,-0.776,-0.133,1.792,0.459,-0.24,0.699,0.574,-0.532,1.106,0.759,0.007,0.752,0.644,0.157,0.455,1.387,-0.708,-0.708,3.114,0.059,1.409,0.702,0.707,1.409,0.702,0.707,-0.95,-0.487,3.825,-0.652,3.173,23310,11676,11634
1628401,Derrick White,2023,0.441,-0.452,-0.072,-0.38,0.864,0.153,0.711,0.029,-0.006,0.035,0.137,-0.193,0.314,0.88,-0.783,-0.783,1.458,0.675,0.09,0.889,0.34,0.549,0.889,0.34,0.549,2.725,-0.106,2.55,1.281,-0.025,1.306,0.144,0.214,-0.07,1.125,0.004,1.121,0.375,0.267,0.117,0.177,-0.69,-0.69,3.102,2.412,-0.035,0.144,-0.66,0.804,0.144,-0.66,0.804,2.581,0.349,2.992,0.829,-0.097,0.926,1.008,0.367,0.641,1.155,-0.002,1.157,0.512,0.074,0.431,1.057,-1.473,-1.473,3.087,0.054,1.033,-0.32,1.353,1.033,-0.32,1.353,5.306,0.243,0.765,2.377,3.141,22936,11464,11472
201588,George Hill,2023,-0.524,0.406,-0.08,0.486,-0.239,-0.134,-0.105,-0.691,-0.0,-0.691,0.346,0.199,0.138,0.49,-0.381,-0.381,0.312,-0.069,0.096,0.379,0.446,-0.067,0.379,0.446,-0.067,-1.835,-0.555,2.943,0.588,0.069,0.519,-0.078,0.023,-0.101,2.433,0.0,2.433,0.059,-0.102,0.134,-0.062,0.21,0.21,2.94,3.15,-0.066,-0.058,0.04,-0.098,-0.058,0.04,-0.098,3.998,0.669,2.418,0.994,-0.011,1.005,-0.317,-0.111,-0.206,1.741,-0.0,1.741,0.405,0.097,0.272,0.429,-0.171,-0.171,3.081,0.03,0.321,0.486,-0.165,0.321,0.486,-0.165,2.163,0.115,0.027,3.084,3.111,8763,4388,4375
1628983,Shai Gilgeous-Alexander,2023,1.0,0.426,0.207,0.219,0.718,-0.037,0.755,-0.144,0.0,-0.144,1.536,0.922,0.628,1.061,0.212,0.212,3.597,3.809,-0.125,1.097,0.533,0.564,1.097,0.533,0.564,-3.914,-0.353,-0.833,-0.112,-0.016,-0.096,-0.063,-0.176,0.113,-0.658,-0.003,-0.655,-0.012,-0.143,0.113,0.147,-0.125,-0.125,-0.698,-0.823,0.214,0.122,-0.187,0.309,0.122,-0.187,0.309,-1.067,-0.05,0.168,0.314,0.191,0.123,0.655,-0.213,0.868,-0.801,-0.003,-0.798,1.524,0.78,0.742,1.207,0.087,0.087,2.986,0.089,1.219,0.346,0.873,1.219,0.346,0.873,-4.982,-0.402,3.684,-0.609,3.075,18401,9201,9200
1630559,Austin Reaves,2023,0.082,0.996,0.062,0.934,0.353,0.122,0.231,-1.267,0.003,-1.27,0.959,0.864,0.09,0.188,0.541,0.541,1.229,1.77,-0.062,0.188,0.33,-0.142,0.188,0.33,-0.142,-1.833,0.306,0.998,0.708,0.023,0.685,-0.357,0.057,-0.414,0.647,0.004,0.643,0.339,0.31,0.01,-0.058,-0.128,-0.128,1.279,1.151,0.193,-0.068,-0.299,0.231,-0.068,-0.299,0.231,0.657,0.391,1.078,1.704,0.085,1.619,-0.005,0.178,-0.183,-0.621,0.006,-0.627,1.298,1.174,0.1,0.13,0.413,0.413,2.921,0.13,0.119,0.031,0.088,0.119,0.031,0.088,-1.177,0.697,1.708,1.344,3.051,15844,7947,7897
1628389,Bam Adebayo,2023,0.701,0.729,0.138,0.591,0.052,-0.297,0.349,-0.08,-0.002,-0.078,0.121,-0.146,0.241,0.203,-0.772,-0.772,1.025,0.253,0.026,0.208,0.066,0.142,0.208,0.066,0.142,0.44,0.802,1.829,0.222,0.134,0.088,0.289,0.055,0.234,1.318,0.001,1.317,0.174,0.204,-0.038,0.011,0.776,0.776,2.014,2.79,-0.072,0.016,0.242,-0.226,0.016,0.242,-0.226,2.297,0.522,2.532,0.952,0.272,0.68,0.341,-0.242,0.583,1.239,-0.001,1.24,0.295,0.058,0.203,0.214,0.005,0.005,3.043,-0.046,0.225,0.308,-0.083,0.225,0.308,-0.083,2.737,1.324,0.279,2.718,2.997,23053,11541,11512
203076,Anthony Davis,2023,-0.017,1.092,0.068,1.024,-0.876,-0.404,-0.472,-0.233,-0.001,-0.232,0.251,0.484,-0.174,-0.038,0.002,0.002,0.196,0.198,-0.236,-0.074,-0.628,0.554,-0.074,-0.628,0.554,1.018,1.073,1.423,0.284,0.148,0.136,0.615,0.203,0.412,0.524,0.003,0.521,0.154,0.286,-0.129,0.204,1.018,1.018,1.781,2.799,0.229,0.193,0.347,-0.154,0.193,0.347,-0.154,1.353,0.193,1.407,1.376,0.216,1.16,-0.26,-0.201,-0.059,0.291,0.002,0.289,0.405,0.77,-0.303,0.166,1.02,1.02,2.997,-0.006,0.119,-0.281,0.4,0.119,-0.281,0.4,2.371,1.266,-0.038,3.028,2.991,16254,8144,8110
1629026,Kenrich Williams,2023,-1.286,-0.585,-0.01,-0.575,0.181,-0.006,0.187,-0.882,0.001,-0.883,-0.376,-0.0,-0.38,0.234,1.473,1.473,-1.428,0.045,0.025,0.234,0.308,-0.074,0.234,0.308,-0.074,-0.162,-0.029,2.084,0.453,0.083,0.37,-0.071,0.039,-0.11,1.702,0.001,1.701,-0.532,-0.585,0.046,0.747,0.658,0.658,2.299,2.957,-0.105,0.76,-0.068,0.828,0.76,-0.068,0.828,4.356,0.552,0.798,-0.132,0.073,-0.205,0.11,0.033,0.077,0.82,0.002,0.818,-0.908,-0.585,-0.334,0.981,2.131,2.131,3.002,-0.08,0.994,0.24,0.754,0.994,0.24,0.754,4.194,0.522,0.07,2.852,2.922,9547,4751,4796
