player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
1630532,Franz Wagner,2024,0.065,1.357,0.52,0.837,0.842,0.359,0.483,-2.134,-0.015,-2.119,0.804,0.426,0.355,0.283,0.069,0.069,1.152,1.221,0.004,0.327,0.04,0.287,0.327,0.04,0.287,-1.348,0.957,1.686,0.623,0.04,0.583,0.169,0.039,0.13,0.894,0.003,0.891,0.015,0.326,-0.288,0.72,1.008,1.008,2.421,3.429,-0.01,0.725,0.103,0.622,0.725,0.103,0.622,2.81,0.503,1.751,1.98,0.56,1.42,1.011,0.398,0.613,-1.24,-0.012,-1.228,0.819,0.753,0.067,1.003,1.077,1.077,4.65,-0.007,1.052,0.143,0.909,1.052,0.143,0.909,1.461,1.46,1.225,3.419,4.643,21068,10541,10527
203507,Giannis Antetokounmpo,2024,2.239,2.855,0.658,2.197,-0.167,0.883,-1.05,-0.449,0.002,-0.451,-0.13,1.481,-1.596,0.123,1.018,1.018,2.232,3.25,0.25,0.131,0.687,-0.556,0.131,0.687,-0.556,2.163,1.677,1.048,1.116,0.145,0.971,-0.194,0.138,-0.332,0.126,-0.003,0.129,-0.059,0.073,-0.116,-0.682,0.831,0.831,0.307,1.138,-0.04,-0.677,-0.14,-0.537,-0.677,-0.14,-0.537,1.331,0.749,3.288,3.971,0.803,3.168,-0.361,1.021,-1.382,-0.322,-0.0,-0.322,-0.189,1.554,-1.712,-0.559,1.849,1.849,4.388,0.21,-0.546,0.547,-1.093,-0.546,0.547,-1.093,3.494,2.426,3.5,1.098,4.598,19478,9758,9720
1628369,Jayson Tatum,2024,1.717,1.174,0.033,1.141,0.461,0.454,0.007,0.082,0.001,0.081,0.881,0.363,0.569,0.817,0.463,0.463,3.415,3.878,0.139,0.857,0.609,0.248,0.857,0.609,0.248,1.431,0.422,0.561,0.219,0.038,0.181,-0.276,0.008,-0.284,0.618,-0.0,0.618,0.447,0.408,0.034,-0.436,-0.073,-0.073,0.572,0.499,0.016,-0.456,-0.137,-0.319,-0.456,-0.137,-0.319,1.588,0.155,2.278,1.393,0.071,1.322,0.185,0.462,-0.277,0.7,0.0,0.7,1.328,0.771,0.602,0.381,0.391,0.391,4.377,0.156,0.401,0.472,-0.071,0.401,0.472,-0.071,3.019,0.576,4.017,0.515,4.533,27705,13872,13833
1628374,Lauri Markkanen,2024,1.326,-0.078,0.112,-0.19,0.11,0.502,-0.392,1.294,0.002,1.292,0.561,0.234,0.307,-0.224,1.633,1.633,1.663,3.296,-0.069,-0.215,0.132,-0.347,-0.215,0.132,-0.347,3.505,0.533,0.875,0.165,-0.009,0.174,0.218,0.053,0.165,0.492,0.0,0.492,0.008,0.127,-0.107,-0.323,0.604,0.604,0.56,1.164,-0.065,-0.292,-0.025,-0.267,-0.292,-0.025,-0.267,0.708,0.164,2.203,0.088,0.103,-0.015,0.328,0.555,-0.227,1.787,0.003,1.784,0.569,0.361,0.2,-0.547,2.237,2.237,4.46,-0.134,-0.507,0.107,-0.614,-0.507,0.107,-0.614,4.213,0.697,3.227,1.099,4.326,16730,8361,8369
1629029,Luka Doncic,2024,3.767,1.615,-0.292,1.907,0.777,0.171,0.606,1.375,0.005,1.37,0.057,0.626,-0.573,0.157,-0.815,-0.815,3.981,3.166,0.032,0.201,-0.385,0.586,0.201,-0.385,0.586,-3.138,0.13,0.425,-0.019,0.002,-0.021,0.037,-0.033,0.07,0.407,-0.001,0.408,0.03,0.112,-0.109,0.027,0.361,0.361,0.482,0.843,0.278,0.033,0.022,0.011,0.033,0.022,0.011,-0.242,-0.078,4.192,1.596,-0.29,1.886,0.814,0.138,0.676,1.782,0.004,1.778,0.087,0.738,-0.682,0.184,-0.454,-0.454,4.009,0.31,0.233,-0.363,0.596,0.233,-0.363,0.596,-3.38,0.052,3.198,1.121,4.319,23730,11894,11836
1628401,Derrick White,2024,1.499,0.294,-0.111,0.405,-0.535,0.214,-0.749,1.74,-0.0,1.74,0.029,-0.376,0.383,1.059,-0.393,-0.393,2.587,2.194,-0.047,1.071,0.227,0.844,1.071,0.227,0.844,4.08,-0.033,1.894,1.027,0.004,1.023,0.112,0.196,-0.084,0.755,-0.001,0.756,0.291,0.298,0.009,0.072,-0.102,-0.102,2.257,2.155,-0.005,0.029,-0.382,0.411,0.029,-0.382,0.411,1.267,0.447,3.394,1.321,-0.107,1.428,-0.422,0.411,-0.833,2.495,-0.001,2.496,0.319,-0.078,0.392,1.131,-0.496,-0.496,4.349,-0.053,1.1,-0.155,1.255,1.1,-0.155,1.255,5.347,0.414,2.147,2.15,4.296,23949,11966,11983
1626164,Devin Booker,2024,3.834,1.19,-0.185,1.375,0.894,-0.158,1.052,1.75,0.004,1.746,0.778,0.378,0.394,0.763,-0.012,-0.012,5.375,5.363,-0.117,0.828,0.495,0.333,0.828,0.495,0.333,1.475,0.01,0.354,0.492,0.091,0.401,0.036,0.042,-0.006,-0.174,-0.004,-0.17,-0.32,-0.375,0.05,-0.291,-0.777,-0.777,-0.257,-1.034,0.069,-0.302,0.043,-0.345,-0.302,0.043,-0.345,0.914,0.398,4.189,1.683,-0.094,1.777,0.93,-0.116,1.046,1.576,0.0,1.576,0.458,0.003,0.444,0.473,-0.789,-0.789,4.329,-0.048,0.526,0.538,-0.012,0.526,0.538,-0.012,2.389,0.407,5.246,-0.965,4.281,19839,9946,9893
1630169,Tyrese Haliburton,2024,3.942,1.528,-0.181,1.709,1.363,0.46,0.903,1.051,0.011,1.04,-0.067,-0.187,0.112,1.071,-0.664,-0.664,4.946,4.282,-0.197,1.074,0.145,0.929,1.074,0.145,0.929,3.665,0.59,0.811,-0.726,-0.236,-0.49,0.265,-0.089,0.354,1.272,0.007,1.265,-0.286,-0.356,0.043,-0.195,-0.431,-0.431,0.33,-0.101,0.24,-0.231,0.215,-0.446,-0.231,0.215,-0.446,2.584,-0.507,4.753,0.802,-0.417,1.219,1.628,0.371,1.257,2.323,0.018,2.305,-0.353,-0.543,0.154,0.876,-1.095,-1.095,4.181,0.043,0.843,0.36,0.483,0.843,0.36,0.483,6.249,0.083,4.085,0.139,4.224,19203,9620,9583
201950,Jrue Holiday,2024,2.026,0.457,-0.086,0.543,0.162,0.234,-0.072,1.407,0.007,1.4,-0.53,-0.301,-0.258,0.604,0.061,0.061,2.1,2.161,-0.109,0.617,0.056,0.561,0.617,0.056,0.561,0.154,0.016,0.87,0.529,0.086,0.443,0.753,0.057,0.696,-0.412,-0.007,-0.405,0.621,0.646,-0.032,0.151,0.333,0.333,1.642,1.975,0.039,0.142,0.044,0.098,0.142,0.044,0.098,0.209,0.334,2.895,0.986,0.0,0.986,0.914,0.291,0.623,0.995,-0.001,0.996,0.091,0.344,-0.289,0.755,0.394,0.394,4.136,-0.07,0.759,0.1,0.659,0.759,0.1,0.659,0.363,0.35,2.052,2.014,4.066,21706,10875,10831
203076,Anthony Davis,2024,0.209,0.747,0.142,0.605,-0.357,-0.366,0.009,-0.181,-0.008,-0.173,0.756,0.533,0.246,0.18,0.151,0.151,1.145,1.296,-0.254,0.145,-0.098,0.243,0.145,-0.098,0.243,0.074,1.044,1.527,0.938,0.258,0.68,0.992,0.311,0.681,-0.403,-0.001,-0.402,0.295,0.494,-0.186,0.105,0.905,0.905,1.927,2.832,0.17,0.112,0.272,-0.16,0.112,0.272,-0.16,1.004,0.837,1.737,1.685,0.4,1.285,0.635,-0.055,0.69,-0.583,-0.009,-0.574,1.051,1.027,0.06,0.285,1.056,1.056,4.128,-0.083,0.257,0.174,0.083,0.257,0.174,0.083,1.078,1.882,1.042,3.002,4.045,22512,11271,11241
1630162,Anthony Edwards,2024,2.343,0.997,0.177,0.82,0.662,0.344,0.318,0.684,-0.005,0.689,0.472,0.342,0.111,0.138,-0.702,-0.702,2.953,2.251,0.044,0.101,0.307,-0.206,0.101,0.307,-0.206,-1.855,-0.118,1.297,0.658,-0.036,0.694,-0.409,-0.072,-0.337,1.048,0.004,1.044,-0.385,-0.464,0.073,0.245,0.356,0.356,1.157,1.513,0.08,0.191,-0.245,0.436,0.191,-0.245,0.436,1.573,0.206,3.637,1.654,0.141,1.513,0.252,0.272,-0.02,1.731,-0.001,1.732,0.086,-0.122,0.184,0.383,-0.347,-0.347,3.764,0.124,0.293,0.063,0.23,0.293,0.063,0.23,-0.282,0.088,2.295,1.593,3.888,26159,13088,13071
1631096,Chet Holmgren,2024,2.312,0.959,-0.019,0.978,0.504,-0.151,0.655,0.849,-0.01,0.859,0.067,-0.144,0.17,0.097,-0.416,-0.416,2.476,2.06,0.096,0.046,0.061,-0.015,0.046,0.061,-0.015,1.97,0.842,2.051,1.715,0.12,1.595,0.613,0.097,0.516,-0.277,-0.012,-0.265,0.265,0.277,-0.018,-0.177,-0.487,-0.487,2.139,1.652,-0.042,-0.18,-0.267,0.087,-0.18,-0.267,0.087,0.333,0.935,4.364,2.674,0.101,2.573,1.118,-0.054,1.172,0.572,-0.022,0.594,0.332,0.134,0.153,-0.08,-0.903,-0.903,3.712,0.054,-0.135,-0.207,0.072,-0.135,-0.207,0.072,2.302,1.777,2.156,1.61,3.766,11331,5675,5656
1629111,Jock Landale,2024,0.389,-0.649,-0.255,-0.394,0.997,-0.082,1.079,0.041,0.001,0.04,-0.355,-0.246,-0.087,-0.792,2.182,2.182,-0.758,1.424,-0.023,-0.831,-0.418,-0.413,-0.831,-0.418,-0.413,0.568,-0.782,1.699,0.757,-0.016,0.773,0.139,0.002,0.137,0.803,0.002,0.801,-0.08,-0.231,0.151,0.12,0.517,0.517,1.739,2.256,0.04,0.174,-0.108,0.282,0.174,-0.108,0.282,2.058,0.212,2.089,0.108,-0.271,0.379,1.137,-0.08,1.217,0.844,0.003,0.841,-0.435,-0.477,0.064,-0.672,2.699,2.699,3.68,0.017,-0.657,-0.526,-0.131,-0.657,-0.526,-0.131,2.626,-0.57,1.401,2.296,3.697,7573,3794,3779
203500,Steven Adams,2024,0.314,-0.206,0.143,-0.349,-0.765,-0.222,-0.543,1.285,0.003,1.282,-0.752,0.119,-0.869,0.691,2.423,2.423,0.253,2.676,-0.11,0.736,0.324,0.412,0.736,0.324,0.412,-0.817,0.162,0.892,0.422,-0.014,0.436,0.694,0.04,0.654,-0.224,-0.001,-0.223,0.326,0.394,-0.079,-0.331,0.362,0.362,0.887,1.249,-0.157,-0.345,-0.08,-0.265,-0.345,-0.08,-0.265,-0.64,-0.023,1.207,0.217,0.13,0.087,-0.071,-0.182,0.111,1.061,0.002,1.059,-0.427,0.513,-0.947,0.36,2.785,2.785,3.925,-0.267,0.39,0.244,0.146,0.39,0.244,0.146,-1.456,0.139,2.566,1.092,3.658,4686,2345,2341
1630529,Herbert Jones,2024,1.358,0.352,0.218,0.134,0.363,-0.008,0.371,0.643,-0.01,0.653,0.42,0.188,0.197,0.441,-0.544,-0.544,2.219,1.675,-0.155,0.471,0.249,0.222,0.471,0.249,0.222,0.851,0.389,1.029,0.101,0.206,-0.105,0.326,0.055,0.271,0.602,-0.009,0.611,-0.019,-0.088,0.038,0.843,0.086,0.086,1.853,1.939,0.055,0.847,0.66,0.187,0.847,0.66,0.187,1.065,0.456,2.388,0.452,0.423,0.029,0.69,0.047,0.643,1.246,-0.019,1.265,0.401,0.099,0.235,1.284,-0.459,-0.459,3.614,-0.1,1.318,0.909,0.409,1.318,0.909,0.409,1.915,0.845,1.52,1.994,3.514,17626,8801,8825
1641764,Brandin Podziemski,2024,0.711,0.158,0.136,0.022,0.253,-0.012,0.265,0.3,0.009,0.291,-0.504,-0.086,-0.442,1.052,1.801,1.801,1.259,3.06,-0.013,1.044,0.468,0.576,1.044,0.468,0.576,0.731,0.381,1.068,-0.246,0.081,-0.327,0.552,0.02,0.532,0.762,-0.01,0.772,-0.078,0.187,-0.241,-0.07,-0.447,-0.447,0.92,0.473,-0.038,-0.05,0.155,-0.205,-0.05,0.155,-0.205,0.0,0.15,1.779,-0.088,0.217,-0.305,0.805,0.008,0.797,1.062,-0.001,1.063,-0.582,0.101,-0.683,0.982,1.354,1.354,3.533,-0.05,0.994,0.623,0.371,0.994,0.623,0.371,0.731,0.531,3.047,0.435,3.483,7939,3958,3981
203957,Dante Exum,2024,2.406,0.689,0.151,0.538,0.268,0.158,0.11,1.449,0.013,1.436,-0.102,-0.095,-0.009,0.873,-0.124,-0.124,3.177,3.053,0.004,0.878,0.407,0.471,0.878,0.407,0.471,1.811,0.783,-0.098,0.52,0.002,0.518,0.003,0.024,-0.021,-0.621,-0.002,-0.619,0.157,0.094,0.076,0.021,0.252,0.252,0.08,0.332,0.09,-0.006,-0.193,0.187,-0.006,-0.193,0.187,0.563,0.098,2.308,1.209,0.153,1.056,0.271,0.182,0.089,0.828,0.011,0.817,0.056,-0.001,0.067,0.895,0.128,0.128,3.385,0.094,0.873,0.215,0.658,0.873,0.215,0.658,2.375,0.881,3.057,0.422,3.479,4991,2488,2503
1628378,Donovan Mitchell,2024,0.659,1.042,0.067,0.975,0.494,0.236,0.258,-0.877,0.007,-0.884,0.006,-0.276,0.3,0.803,0.239,0.239,1.468,1.707,-0.074,0.876,0.067,0.809,0.876,0.067,0.809,-4.166,-0.435,0.859,0.097,0.066,0.031,0.758,0.161,0.597,0.004,0.003,0.001,-0.122,-0.14,0.035,0.583,0.425,0.425,1.32,1.745,0.085,0.604,0.285,0.319,0.604,0.285,0.319,1.971,0.325,1.517,1.139,0.134,1.005,1.252,0.397,0.855,-0.874,0.01,-0.884,-0.116,-0.416,0.335,1.386,0.663,0.663,3.452,0.011,1.479,0.351,1.128,1.479,0.351,1.128,-2.195,-0.11,1.633,1.83,3.463,19582,9839,9743
1630573,Sam Hauser,2024,0.83,-0.47,-0.214,-0.256,0.5,0.403,0.097,0.8,0.015,0.785,0.013,0.119,-0.122,0.124,0.472,0.472,0.967,1.439,0.267,0.133,0.052,0.081,0.133,0.052,0.081,1.366,-0.987,2.387,0.862,-0.016,0.878,0.322,0.154,0.168,1.203,0.003,1.2,0.129,0.117,-0.004,-0.644,0.001,0.001,1.872,1.873,-0.139,-0.641,-0.228,-0.413,-0.641,-0.228,-0.413,1.944,0.007,3.219,0.392,-0.23,0.622,0.822,0.558,0.264,2.005,0.019,1.986,0.142,0.236,-0.126,-0.52,0.473,0.473,3.312,0.128,-0.508,-0.176,-0.332,-0.508,-0.176,-0.332,3.31,-0.98,1.706,1.734,3.44,13597,6824,6773
1627832,Fred VanVleet,2024,0.22,-0.32,-0.232,-0.088,0.287,0.181,0.106,0.253,0.011,0.242,0.761,0.308,0.438,1.191,-0.262,-0.262,2.172,1.91,-0.047,1.249,0.727,0.522,1.249,0.727,0.522,-0.188,-0.556,-0.184,-0.221,0.043,-0.264,-0.648,-0.045,-0.603,0.685,-0.003,0.688,-0.356,-0.561,0.175,1.192,0.812,0.812,0.652,1.464,0.076,1.158,0.011,1.147,1.158,0.011,1.147,2.871,0.375,0.037,-0.541,-0.189,-0.352,-0.361,0.136,-0.497,0.939,0.008,0.931,0.406,-0.253,0.613,2.382,0.55,0.55,3.374,0.029,2.407,0.738,1.669,2.407,0.738,1.669,2.683,-0.181,1.863,1.54,3.403,20977,10516,10461
1628384,OG Anunoby,2024,-0.307,-0.012,0.071,-0.083,0.381,0.108,0.273,-0.676,0.003,-0.679,-0.192,-0.257,0.06,-0.388,0.895,0.895,-0.887,0.008,-0.056,-0.411,-0.225,-0.186,-0.411,-0.225,-0.186,0.387,0.335,1.622,-0.116,-0.127,0.011,0.595,-0.101,0.696,1.143,0.003,1.14,0.035,0.141,-0.109,1.12,0.535,0.535,2.777,3.312,-0.028,1.107,0.748,0.359,1.107,0.748,0.359,-0.239,-0.68,1.316,-0.127,-0.056,-0.071,0.976,0.007,0.969,0.467,0.006,0.461,-0.157,-0.116,-0.049,0.733,1.43,1.43,3.32,-0.084,0.696,0.523,0.173,0.696,0.523,0.173,0.148,-0.345,-0.048,3.284,3.236,17608,8811,8797
